id,preview,type,family,name,nationality,legacy_id,attribute,offline,restriction_supplier,active,customers,created_at,description,register_id
4222,,Tartan,,St Andrew Society Illinois,,2051,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.480445,"The Illinois St. Andrews Society tartan is a vibrant and symbolic corporate tartan that tells the story of Scotland's enduring connection to the American state of Illinois. Designed by Francis Gillan in 1990, this unique tartan was created to mark the 150th anniversary of the Illinois St. Andrews Society, a philanthropic body founded by Scots in 1854. The colours - blue, red, and green - pay homage to the State of Illinois flag, the Chicago sports teams, and the iconic St Andrew's flag, weaving together a rich tapestry of cultural heritage and community spirit. Today, this tartan holds great significance as the official tartan of the State of Illinois, proudly worn by the Illinois Saint Andrew Society and its members, serving as a tangible link to Scotland's past and a symbol of shared values between two nations.",4233
4223,,Tartan,,St Andrew Society Illinois #2,USA,62877,,False,,True,False,2025-10-24 16:10:46.807843,,
4224,,Tartan,,St Andrew Society of Java; Dress,,5401,,False,,True,False,2025-10-24 16:10:46.807723,"The Java Saint Andrew Society Dress tartan is a vibrant and sophisticated corporate design, expertly crafted by Erica Randall of House of Edgar on behalf of the prestigious St Andrew's Society of Jakarta. This striking pattern, woven with a rich blend of blues and greens, pays homage to Scotland's iconic symbol, St Andrew's Cross, while also drawing inspiration from the exotic flavours of Java. As a corporate tartan, it is perfectly suited for formal wear, business attire, and other professional settings, evoking the sense of honour, tradition, and cultural heritage that defines Scottish identity. With its unique blend of Eastern and Western influences, this tartan design embodies the spirit of cultural exchange and exchange, reflecting the global connections forged by Scotland's rich history of exploration and trading.",4409
4225,,Tartan,,St Andrew Society of Java; Hunting,,4105,,False,,True,False,2025-10-24 16:10:46.807594,"The Java Saint Andrew Society Hunting tartan is a vibrant and dynamic corporate tartan that proudly bears the heritage of Scottish tradition in the heart of Southeast Asia. Designed by House of Edgar, Macnaughton Holdings Ltd., for the St Andrews Society in Jakarta, this distinctive pattern is deeply rooted in Scottish history, reflecting the values of camaraderie and community embodied by the Society. Originally created as a dress tartan for their Highland Games events in Indonesia, this tartan showcases the bold and adventurous spirit of the Scottish people, while also paying homage to the cultural exchange between Scotland and the wider world. With its unique blend of colours and subtle variations on traditional motifs, the Java Saint Andrew Society Hunting tartan serves as a testament to the enduring power of Scottish heritage in modern corporate contexts.",4410
4226,,Tartan,,St Andrew Society,,7251,,False,,True,False,2025-10-24 16:10:46.807475,"The St. Andrew Society tartan is a corporate motif that embodies the values of unity, pride, and heritage. Registered as a corporate tartan, it holds no specific connection to a Scottish clan or family legacy, instead representing a broader sense of identity and affiliation for individuals and organisations. Its threadcount originates from renowned Scottish weaving mill, Lochcarron, which lends an air of authenticity to this design. Despite its unclear provenance, the St. Andrew Society tartan pays homage to Scotland's rich cultural heritage, with the iconic cross of St. Andrew at its centre, symbolising the country's patron saint and national emblem. This versatile tartan is perfect for corporate wear, adding a touch of Scottish flair to business attire and fostering a sense of honour among its wearers.",8772
4227,,Tartan,,St Andrew's College,,6898,,False,,True,False,2025-10-24 16:10:46.807362,"St Andrew's College Tartan, woven with precision and passion by Heather Yellowley and Brian Wilton, is a testament to Scottish heritage and corporate tradition. This stylish Corporate tartan was specifically designed for St Andrew's College, evoking the rich history and academic excellence of Scotland's finest educational institutions. Its distinctive pattern, comprising blues, greens, and yellows, echoes the country's picturesque landscapes and cultural treasures. As an officially registered design, this tartan is steeped in tradition and authority, making it a sought-after choice for companies and organisations seeking to establish their Scottish roots. With its unique blend of colour and character, St Andrew's College Tartan embodies the values of learning, achievement, and community that are at the heart of Scotland's esteemed academic heritage.",8744
4228,,Tartan,,St Andrew's Presbyterian Church Quebec,,5814,,False,,True,False,2025-10-24 16:10:46.807250,"The St Andrew Quebec City tartan is a striking corporate design born from the rich history of Scotland's military legacy and the enduring spirit of community. Commissioned by David Stafford, a renowned designer in his own right, this distinctive pattern pays tribute to the 78th Fraser Highlanders' remarkable victory on the Plains of Abraham in 1759, an event that would forever shape the nation's connection with Canada. The tartan's design is deeply rooted in Scottish heritage, its colour palette and sett reflecting a strong sense of tradition and honour. With its unique categorisation as a corporate tartan, this pattern is now available for use by businesses and organisations across the globe, serving as a powerful symbol of national identity and cultural connection to the storied history of Scotland's military past.",8771
4229,,Tartan,,St Andrews Bay Hotel,,5904,,False,,True,False,2025-10-24 16:10:46.807131,"The St Andrews Bay tartan, registered by Kinloch Anderson Ltd, embodies the spirit of Scotland's iconic east coast. This corporate tartan, specifically designed for the prestigious St Andrews Bay Hotel, combines rich blues and greens to evoke the tranquil atmosphere of the Fife coastline. The intricate design showcases a harmonious balance of 8 colours, carefully selected to reflect the subtle hues of the Scottish sea and sky. As a registered corporate tartan, this pattern is permitted for use by the hotel and its affiliates, adding a touch of formal elegance to their branding and uniform attire. Rooted in Scotland's rich heritage, the St Andrews Bay tartan pays homage to the country's timeless traditions while exuding modern sophistication, making it an attractive choice for those seeking to evoke the essence of Scottish hospitality.",8748
4230,,Tartan,,St Andrews Golf Links,,2391,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.480566,"The St Andrews Links tartan is a timeless and distinctive corporate tartan, carefully crafted by Polly Wittering at the House of Edgar in 1997. This iconic design has been entrusted to represent one of Scotland's most revered institutions: the St Andrews Links Trust, established in 1974 to preserve this historic golfing estate. As a testament to Scottish heritage and tradition, the tartan features a subtle balance of blues, greens, and yellows, evoking the rolling fairways and windswept dunes of the famous Old Course at St Andrews. Now recorded by the Scottish Tartans Society, this livery tartan is an enduring symbol of excellence and prestige, its corporate appeal making it an ideal choice for merchandise and branding, while remaining a fitting tribute to Scotland's rich golfing heritage.",8750
4231,,Tartan,,St Andrews Grand,,6743,,False,,True,False,2025-10-24 16:10:46.807009,"The St. Andrews Grand corporate tartan is a vibrant and dynamic design that embodies the spirit of Scotland's storied heritage. Registered as part of the UK Tartans Register, this tartan was created by Geoffrey Highland Crafts, a renowned tailor from Edinburgh. While its purpose remains unclear, it is understood to pay tribute to Scotland's iconic St. Andrews golf links, which have hosted numerous prestigious tournaments over the years. The colours in question - blues, greens, and yellows - are said to evoke the rolling dunes, sparkling lochs, and majestic coastlines that make up the dramatic Scottish landscape. As a corporate tartan, it is designed for companies seeking to tap into Scotland's rich cultural identity and sporting traditions, offering a unique and distinctive branding opportunity that will resonate with Scottish heritage enthusiasts and beyond.",8776
4232,,Tartan,,St Andrews International Golf Club,,2687,,False,,True,False,2025-10-24 16:10:46.806895,"The Feddinch Club tartan is a distinctive corporate design, born from the esteemed connections of St Andrews in Scotland's Fife region. Formerly associated with the St Andrews International Golf Club Limited, this tartan now proudly represents The Feddinch Club, St Andrews Ltd. Rooted in tradition and sporting heritage, theFeddinch Club tartan embodies the spirit of excellence and camaraderie found at some of Scotland's most iconic golf courses. Characterised by its subtle yet striking colours, this tartan is poised to make a stylish statement in corporate attire, symbolising a sense of honour and tradition that aligns with the values of its affiliated club.",2852
4233,,Tartan,,St Andrews Links<br/>[AKA] Greenways Marketing,,5116,,False,,True,False,2025-10-24 16:10:46.806767,"The Greenways Marketing Intl tartan is a quintessential example of corporate branding in Scotland's rich textile heritage. Originally designed for Mr Mervyn Campbell, founder of Greenways Marketing, a Glasgow-based company with a passion for golf, this striking tartan was intended to promote the sport at prestigious St Andrews Links. Although the venture ultimately went into liquidation, the tartan has endured as a testament to the enduring appeal of Scotland's iconic national game. Characterised by its bold, vibrant green hues and subtle textures, this commercial tartan embodies the dynamic energy of modern corporate Scotland, with a subtle nod to the country's storied golfing traditions.",3557
4234,,Tartan,,St Andrews Ltd,,5899,,False,,True,False,2025-10-24 16:10:46.806632,"The St. Andrews tartan is a revered District pattern, steeped in tradition and rich in Scottish heritage. Designed by renowned weaver Robin Elliot for St Andrews Ltd, this intricate design reflects the town's proud history and cultural identity. As one of the few officially registered District tartans, it holds a special place in the hearts of those connected to the Royal Burgh of St Andrews Community Council, which has formally recognised its authenticity since 2003. This storied pattern is now an integral part of Scotland's textile legacy, its distinctive hues and sett reflecting the town's enduring spirit and the proud traditions of its people.",8773
4235,,Tartan,,St Andrews Management School,,7237,,False,,True,False,2025-10-24 16:10:46.806507,"The St. Andrews Management School tartan is a testament to the enduring legacy of Scotland's oldest university, with its sophisticated palette echoing the noble heraldry of the institution. Designated as a Corporate tartan by the Scottish Register of Tartans, this distinctive pattern draws inspiration from the University's Arms, which embody the values of Communication, Persuasiveness and Courage - 'Aien Apieteyein' (Be the Best) being its motto. Crafted with precision by Dr David Wishart, this tartan is a celebration of the institution's rich heritage and academic excellence. Woven with attention to detail, the St. Andrews Management School tartan embodies the spirit of Scottish tradition and intellectual pursuit, making it an impressive addition to any corporate or professional uniform.",8777
4236,,Tartan,,St Andrews New Golf Club,,2497,,False,,True,False,2025-10-24 16:10:46.806383,"This majestic tartan design, aptly named after Scotland's renowned St Andrews New Golf Club, embodies the proud heritage and traditions of Scottish golfing culture. Created by esteemed designer Sheila Falconer for Glen Falconer, this Corporate tartan is a unique tribute to the centenary celebration of the historic club. The subtle yet striking colour palette, featuring lighter tones of purple, earth, and green, expertly balances visual appeal with discreet sett visibility - ensuring that members of the club can proudly wear their affiliation. With its restricted designation as official attire for Members of the Club, this tartan design serves as a symbol of exclusive membership, honouring the club's rich history and tradition while embracing modern fashion sensibilities.",8778
4237,,Tartan,,St Andrews Old Course,,2332,,False,,True,False,2025-10-24 16:10:46.799458,"The St Andrews Old Course Hotel, Golf Course and Spa tartan is a vibrant celebration of Scotland's rich sporting heritage, carefully crafted by Kinloch Anderson Ltd to commemorate the opening of the new Craigtoun Golf Course at St Andrews. As a corporate tartan, its purpose is to represent the hotel, golf resort, and spa, while also paying homage to one of Scotland's most iconic courses. This meticulously designed tartan weaves together a unique blend of traditional colours, carefully chosen to reflect the natural surroundings and rich history of St Andrews. With restrictions in place to safeguard the integrity of this special design, it is reserved exclusively for official use by the St Andrews Old Course Hotel, Golf Resort and Spa, ensuring its authenticity and prestige are preserved for generations to come.",8753
4238,,Tartan,,St Andrews Queens University,,1416,,False,,True,False,2025-10-24 16:10:46.797748,"This Corporate tartan, known as St. Andrews (Queens University), holds a rich connection to Scotland's storied heritage. Adopted by the esteemed institutions of Queen's University in St Andrews and others, its inspiration stems from the Bannockbane series, a renowned fashion tartan collection of the 1970s. The sett's subtle nuances evoke a sense of tradition and respect for this Scottish town's revered status as the home of Scotland's oldest university. This Corporate tartan serves as a symbol of unity and identity for its respective organisations, embodying the values of academic excellence, innovation, and community spirit that define Queen's University and its affiliates.",8774
4239,,Tartan,,St Andrews University<br/>[AKA] International,,2398,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.480798,"The University of St Andrews tartan is a quintessential example of corporate heritage, evoking the academic traditions and iconic landmarks of Scotland's oldest university. Designed by esteemed tartan house Kinloch Anderson Ltd, this vibrant and enduring pattern has been woven with the intention of promoting the university's brand globally. As the sole registered tartan for the University of St Andrews, its distinctive colours and sett are carefully guarded to maintain the university's unique identity. Formed from the legacy of North East Enterprise Trust in 1997, the tartan has since become an integral part of the university's visual identity, symbolising excellence, tradition, and Scottish heritage.",8754
4240,,Tartan,,Earl of St. Andrews,,85,,False,,True,False,2025-10-24 16:10:46.797630,"The St. Andrews, Earl of tartan is a quintessential Scottish heritage pattern with a rich history dating back to 1930, when Arthur Bottomley, a director of Peter MacArthur Ltd, created it specifically for Prince George, the Duke of Kent, who bore the title Earl of St. Andrews. This prestigious District tartan has undergone a remarkable transformation from its early days as a Restricted Royal tartan, initially reserved for the British royal family, to becoming a beloved symbol of the St Andrews and surrounding areas. Its gradual adoption by Marks & Spenser's in the 1970s cemented its status as a cherished regional tartan, worn with pride by locals and enthusiasts alike. With its storied past and deep connections to Scottish tradition, the St. Andrews, Earl of tartan is an evocative and meaningful design that proudly embodies the heritage and identity of this historic district.",8780
4241,,Tartan,,St Christopher,,6778,,False,,True,False,2025-10-24 16:10:46.797509,"The St. Christopher tartan, designed by renowned Scottish textile company Lochcarron of Scotland, proudly wears its corporate colours with distinction. Created in collaboration with the owner of Japan's beloved St. Christopher Tea Shop, Mr Mitsuno, this unique tartan brings a touch of global flair to traditional Scottish heritage. Inspired by the shop's distinctive branding, the dark green and biscuit hues evoke memories of sturdy carrier bags and warm hospitality, respectively. This versatile tartan is destined for sports garments, home furnishings, and accessories, as well as tea cosies, ensuring it remains firmly rooted in the heart of Japan's corporate identity. Although some shade adjustments were made to achieve optimal colour accuracy, this St. Christopher tartan remains an intriguing blend of traditional Scottish craftsmanship and international flair, honouring the cultural traditions that unite both nations.",8782
4242,,Tartan,,St Clement of Rome School,,6742,,False,,True,False,2025-10-24 16:10:46.797388,"The St. Clement of Rome School Corporate Tartan is a dynamic and sophisticated design born from the world of business, yet deeply rooted in Scotland's rich heritage. Originally woven in plain weave with an asymmetrical motif, its threads have been expertly reworked to create a striking graphic pattern, with the threadcount doubled to enhance its visual impact. This tartan represents the fusion of tradition and modernity, making it an ideal choice for corporate entities seeking to establish a strong brand identity. As a Corporate Tartan, it is designed to convey professionalism, elegance, and a sense of innovation - perfect for companies that value style and substance alike. Its understated yet distinctive design makes it a versatile choice for uniforms, promotional materials, and other branded applications, allowing businesses to wear their values with pride.",8783
4243,,Tartan,,St Columba #2,,3219,,False,,True,False,2025-10-24 16:10:46.797275,"The St. Columba Corporate Tartan, designed by Peter MacDonald, commemorates the 1400th anniversary of the legendary saint's passing at St. Columba's Church on the Isle of Mull. Originally registered with seven colours, including two shades of green, this tartan has been simplified to produce a more practical version, but retains its rich heritage significance. The choice of corporate tartan for this design speaks to the enduring spirit of community and connection to Scotland's natural beauty that St. Columba embodied as an 6th-century missionary. In production, the two-green variant #2383 still nods to the original's lush tones, echoing the church's reverence for its patron saint while being suitable for a wide range of corporate applications, from merchandise to uniform wear, and reinforcing the connection between this tartan's wearer and the storied history of Scotland's western isles.",8785
4244,,Tartan,,St Columba,,2383,,False,,True,False,2025-10-24 16:10:46.797051,"This poignant District tartan, known as St. Columba, is a testament to the enduring spirit of Scottish heritage and community. Designed by renowned weaver Peter MacDonald in 1990, the tartan pays tribute to the revered saint who brought Christianity to Scotland over a thousand years ago. Based on the natural hues of Iona, the colours blend harmoniously to evoke the island's rugged beauty. Initially created to raise funds for the restoration of St. Columba's Church in Groline on Mull, this distinctively green tartan now holds significance as a symbol of unity and charity. Its limited palette and striking design ensure that every thread tells a story, connecting past and present through the shared values of community and tradition that are at the heart of Scotland's rich cultural fabric.",8784
4245,,Tartan,,St David's Brithwe Dewi Sant,,5746,,False,,True,False,2025-10-24 16:10:46.796922,"The Brithwe Dewi Sant tartan, originating from Wales, is a vibrant fashion pattern steeped in Celtic heritage, albeit with a relatively recent commercial introduction dating back to the late 1990s through Wales Tartan Centres in Swansea. Designed by Sheila Daniel of Cambrian Woollen Mill, this unique tartan deviates from traditional Celtic designs, featuring odd-numbered threads and an unusual warp and weft combination. Notably, its inclusion in this index underscores the fact that the association with ""of Wales"" is a marketing device rather than a historical or genealogical affiliation. Despite this, the Brithwe Dewi Sant tartan has gained immense popularity worldwide, embodying the spirit of Welsh craftsmanship and textile tradition. A testament to the enduring appeal of Celtic designs, this fashion tartan proudly wears its 'Welsh' badge, reflecting the ingenuity and creativity of Sheila Daniel's design.",1085
4246,,Tartan,,St Denis & Cranley School,,5310,,False,,True,False,2025-10-24 16:10:46.796799,"The St. Dennis & Cranley School tartan is a vibrant and distinctive corporate tartan that embodies the spirit of innovation and education that defined Edinburgh's esteemed school, now merged with Cranley School. Registered in 1995, this tartan was specifically designed by renowned Scottish textile expert Lochcarron of Scotland to commemorate the amalgamation of these two prestigious institutions. Utilising their colours from the original school design, the tartan pays homage to the rich history and tradition of Scottish education while also embracing a forward-thinking approach, reflecting the progressive ethos of its namesake schools. With its unique colour palette, carefully crafted by Lochcarron for this special occasion, this tartan now stands as a symbol of unity and celebration, proudly representing the legacy of St. Dennis & Cranley School in the world of corporate tartans.",8786
4247,,Tartan,,St Eloi,,5306,,False,,True,False,2025-10-24 16:10:46.796685,"The St. Eloi corporate tartan is a unique and intriguing design, steeped in history and cultural significance. Originally registered as Le tartan de St. Eloi des Ouvriers, French for 'St. Eloi workers' tartan', it was introduced to showcase the working-class heritage of France. This distinctive tartan holds a special place in the nation's history, its origins tracing back to the 19th century when French workers wore the bold and vibrant design as a symbol of solidarity and pride. With a thread count tripled for display purposes, the St. Eloi tartan has been carefully adapted from its original form, ensuring that its intricate patterns and rich colours remain true to the traditions it represents. Designed by Viv Sharp in 2006, this corporate tartan is now worn with honour by companies and organisations seeking to connect with their French heritage or promote a sense of community and shared values.",8787
4248,,Tartan,,St Francis Xavier University,,5305,,False,,True,False,2025-10-24 16:10:46.796572,"This distinctive Corporate Tartan, bearing the name St. Francis Xavier University, is a vibrant representation of Canadian heritage and academic excellence. Registered in 1996 by John Andrea of Canada, this tartan proudly embodies the values and traditions of one of Nova Scotia's most esteemed institutions of higher learning. Originally observed on the internet with subtle variations that may have been mistaken for black, it has since undergone refinement to accurately reflect its true colour palette, a deep navy blue replacing the darker hue. As a Corporate Tartan, this design is suited for use in business and official contexts, yet its origins and associations remain firmly rooted in the rich cultural tapestry of Canada's academic community, making it a meaningful and authentic choice for those who value tradition and heritage.",8788
4249,,Tartan,,St George's School Birmingham,,2585,,False,,True,False,2025-10-24 16:10:46.796455,"The St George's School tartan is a distinctive corporate pattern born from the esteemed halls of education in Edgbaston, Birmingham. Designed by Christine Woolmer-Tyler, this tartan was created to commemorate the Church of England School, which has been a cornerstone of British education since its inception. As a corporate tartan, it is worn with pride by alumni and staff alike, evoking memories of academic excellence and tradition. With its unique colour palette and subtle texture, this tartan is a celebration of the school's rich heritage and values, reflecting the important role it plays in shaping future generations of leaders and thinkers. Its creation serves as a testament to the enduring legacy of Christine Woolmer-Tyler's design, which continues to inspire loyalty and pride among those associated with St George's School.",8789
4250,,Tartan,,St George's School Edinburgh,,5980,,False,,True,False,2025-10-24 16:10:46.796326,"The St George's School tartan is a distinctive corporate pattern woven with pride by Kinloch Anderson Ltd, commissioned specifically to adorn the prestigious institution's new Great Hall and Dining Room in Edinburgh. This vibrant and elegant design was originally created to reflect the school's history and tradition, bringing together the rich heritage of Scotland's textile legacy. As a Category Corporate tartan, it is specifically licensed for use by St George's School, Edinburgh, ensuring that only authentic and approved samples are used by the institution. Despite its corporate status, this tartan design still holds deep significance as a representation of Scottish tradition, evoking images of ancient lochs, rugged mountains, and warm hospitality - an enduring testament to the country's rich cultural fabric.",8758
4251,,Tartan,,St Giles Cathedral,,3220,,False,,True,False,2025-10-24 16:10:46.796187,"The Kenya tartan is a vibrant and symbolic fabric, born from the spirit of friendship and humanitarian endeavour between Scotland and Kenya. Commissioned by Mr Eric Melvin of Edinburgh as part of International Tartans' 'tartans for Africa' series, this District tartan weaves together the colours of the Scottish and Kenyan flags to forge a unique identity that transcends borders. Designed by David McGill, a renowned expert in the field, Kenya is more than just a tartan - it's a testament to the power of cultural exchange and cooperation. With its approved status by the Kenyan High Commissioner to the UK, this tartan carries the honour of promoting unity between nations and supporting worthy humanitarian causes. Its restricted ownership underscores the significance of this design, reserved only for those who have secured the designer's consent - a reminder that true tartan heritage is not just about aesthetics, but also about purpose and responsibility.",4590
4252,,Tartan,,St Giles Check,,387,,False,,True,False,2025-10-24 16:10:46.796043,"The St. Giles Check, a quintessential fashion tartan, is an understated yet striking woven masterpiece that embodies the timeless spirit of Scottish heritage. This distinctive design, with its characteristic diagonal checks, was carefully crafted to evoke the revered patron saint of Edinburgh, Saint Giles. As a fashion tartan, it has been carefully considered and registered by The Scottish Tartans Society, ensuring its authenticity and adherence to traditional weaving methods. With no specific designer credited, this tartan's origins remain somewhat enigmatic, adding to its mystique. Its classification as a Fashion tartan suggests that it is designed to be worn with flair and style, perfect for those seeking a subtle nod to Scotland's rich cultural heritage without being bound by the formalities of clan affiliations or traditional formal wear.",8791
4253,,Tartan,,St John's,,5787,,False,,True,False,2025-10-24 16:10:46.795915,"The St John's corporate tartan, designed by Robert W Norcross in 1909, is a storied fabric steeped in tradition and heritage. Originally woven in cotton for the vestments of his local church in Clarksburg, Massachusetts, this distinctive tartan has since been adopted by corporate wearers seeking to evoke the spirit of community and unity that lies at the heart of Scottish culture. As a Category Corporate tartan, it is worn to signify affiliation with various businesses and organisations, but its true significance extends far beyond its practical application. The St John's tartan represents a nod to the rich history of American-Scottish diaspora, as well as a testament to the enduring power of traditional craftsmanship. Its subtle nuances and earthy tones evoke the rolling hills and rugged landscapes of the Scottish Highlands, transporting wearers to a world of timeless tradition and honourable heritage.",8761
4254,,Tartan,,St Johnstone Football Club,,2425,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.481384,"This prestigious corporate tartan, designed by House of Edgar - Macnaughton Holdings Ltd., proudly represents one of Scotland's most beloved football clubs, St. Johnstone Football Club. Originally discovered in a kiltmaker's shop in Perth in 1996, this tartan is steeped in local heritage and tradition, paying homage to the city's iconic Saints team. As a corporate tartan, it embodies the values and excellence of the club, making it an ideal choice for businesses and individuals alike seeking to connect with Scotland's rich sporting culture. While there may be newer versions on the horizon, this classic design remains a testament to the enduring legacy of St Johnstone FC, its colours and patterns woven into the fabric of Scottish identity and tradition.",8792
4255,,Tartan,,St Joseph de Sorel #2,,6230,,False,,True,False,2025-10-24 16:10:46.793515,"Saint Joseph de Sorel #2 is a captivating District tartan that embodies the rich heritage of French Canadian history. Conceived by the skilled hands of Louise Pontbriand, this distinctive design commemorates the 125th anniversary of the founding of Saint Joseph de Sorel in 1875. Characterised by its asymmetrical composition, the tartan celebrates the cultural identity of this historic district, paying homage to the traditions and values of its French-Canadian community. With a subtle nod to the region's rich past, this tartan is an authentic representation of the District category, proudly showcasing the unique blend of Scottish and Canadian influences that define this remarkable piece of heritage.",8047
4256,,Tartan,,St Joseph de Sorel,,2633,,False,,True,False,2025-10-24 16:10:46.795635,"Saint Joseph de Sorel, a commemorative tartan rich in history and heritage, was meticulously woven by Madame Louise Pontbriand to mark the 125th anniversary of the founding of the historic town in Quebec, Canada. This distinctive tartan tells the story of a pivotal moment in Canadian history, its intricate patterns and colours echoing the region's Celtic roots. As part of the commemorative category, this tartan is a testament to the enduring legacy of Saint Joseph de Sorel, a name synonymous with the province's rich cultural identity. With no restrictions on wear or use, this tartan invites wearers to connect with their Canadian heritage and proudly celebrate the region's unique blend of French and British influences that have shaped its people and traditions over the centuries.",8046
4257,,Tartan,,St Kilda,,1189,,False,,True,False,2025-10-24 16:10:46.795515,"The St Kilda tartan is a poignant and evocative representation of Scotland's rich heritage, its authenticity rooted in the island's rugged beauty and storied past. As a District tartan, it was originally worn by the islanders who called the remote archipelago home, their identity woven into every subtle nuance of the fabric. Reconstructed from a fragment found in the Royal Museum of Antiquities, late of Queen Street, Edinburgh, and later verified through a sample at Glasgow City Museum, this tartan holds great significance for those tracing their ancestry to St Kilda's unique cultural landscape. While no creator is credited with its design, Dr Phil Smith's meticulous recreation speaks volumes about the island's history and the traditions that lie within it - an enduring testament to Scotland's intricate tapestry of heritage.",8764
4258,,Tartan,,St Lawrence #2,,2540,,False,,True,False,2025-10-24 16:10:46.795376,"St. Lawrence #2 is a timeless fashion tartan, its beauty rooted in tradition and heritage. As a trade sett, it has been carefully crafted to evoke the rich cultural fabric of Scotland, with its distinctive colour palette and precise weaving technique. Designed for those who value understated elegance, this tartan's subtle tones and intricate texture make it an excellent choice for garments that demand sophistication and refinement. With no specific clan or family affiliation associated with this design, St. Lawrence #2 is perfect for individuals seeking a versatile fashion option that still honours the country's storied past. As part of the Scottish Tartans Society archive, its provenance is secure, ensuring that this classic tartan continues to weave its way into the hearts and wardrobes of those who appreciate the beauty of Scotland's enduring heritage.",8794
4259,,Tartan,,St Lawrence,,1030,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.478489,"The St. Lawrence tartan, a District tartan still awaiting its official designation, holds a rich history within Scotland's intricate tapestry of heritage. Originally conceived as a Fashion tartan, this distinctive pattern has evolved over time, with some ambiguity surrounding the precise blue count - a detail that may yet contribute to its coveted District status. Despite these uncertainties, the St. Lawrence tartan is now proudly part of the Scottish Tartans Society collection, having been donated by Mr A Yule in 1963. As an integral part of Scotland's cultural legacy, this tartan represents the enduring tradition of weaving and the storytelling that comes with it, awaiting the official recognition that will cement its place within the country's cherished tartan heritage.",8793
4260,,Tartan,,St Leonards,,4075,,False,,True,False,2025-10-24 16:10:46.795211,"The St. Leonards tartan is a distinctive corporate design born from the traditional Scottish weaving heritage, with its creation rooted in the esteemed history of St. Leonards School, St. Andrews, Scotland. Commissioned by renowned weavers Bellars/Strathmore, this tartan was specifically woven to represent the school's identity, serving as an integral part of the students' uniform. A testament to the enduring legacy of Scottish craftsmanship, the St. Leonards tartan embodies the nation's rich cultural heritage and tradition. By embracing its unique characteristics, the corporate design caters to the school's values and heritage, fostering a sense of belonging among its members. The very essence of this tartan lies in its connection to Scotland's storied past, where it continues to weave its way into the fabric of its wearer's identity.",8795
4261,,Tartan,,St Margaret of Scotland Youth Group,Scottish,44004,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.477457,,
4262,,Tartan,,St Margaret's School Edinburgh,,6232,,False,,True,False,2025-10-24 16:10:46.795085,"This unique Corporate tartan, designed by Geoffrey Highland Crafts, pays tribute to Edinburgh's esteemed St Margaret's School for Girls, founded by the visionary James and Annie Buchanan in 1890. As an asymmetrical design, it showcases a distinctive blend of traditional Scottish textiles with a touch of modernity. The registration notes reveal the intricate connection between this tartan and the Buchanan family, whose legacy continues to inspire the school's students and staff to this day. This tartan is not only a celebration of Scotland's rich heritage but also a symbol of feminine empowerment and education, reflecting the values that St Margaret's School holds dear. Its distinctive character and subtle nuances make it a striking addition to any corporate wardrobe or branding, proudly declaring its association with this historic and prestigious institution.",8796
4263,,Tartan,,St Mary's Help of Christians,,3888,,False,,True,False,2025-10-24 16:10:46.794970,"The St. Mary's Help of Christians School tartan is a distinctive Corporate design, created for an esteemed institution that values tradition and heritage. Originating from the warp only, this unique tartan was carefully crafted by Barbara Sue Brodie of Aikens, South Carolina, in collaboration with Agnes Boncek, whose expertise added depth to its construction. Notably, the weft lacks a traditional red line, setting it apart from other corporate tartans. This omission is a deliberate choice, rather than a restriction, and allows the design to maintain a sense of distinctiveness while still being grounded in its heritage roots. With its origins tied to a school that honours the patron saint of Christians everywhere, this tartan embodies the values of education, tradition, and community that are at the heart of Scottish culture.",8797
4264,,Tartan,,St Mirren Football Club,,3831,,False,Restricted Fabrics,False,False,2025-10-24 16:10:47.477567,"This vibrant corporate tartan is a proud representation of Scotland's passionate football culture, born from the iconic St Mirren Football Club. Designed by House of Edgar in collaboration with Macnaughton Holdings Ltd, this distinctive pattern was carefully crafted to reflect the club's rich heritage and dedication to the beautiful game. As a Corporate category design, it's perfect for businesses that share the club's values and spirit, making it an ideal choice for merchandise, branding, or corporate wear. With its bold colours and dynamic texture, this tartan embodies the energy and pride of Scottish football fans, paying homage to a beloved institution with over 125 years of history.",8800
4265,,Tartan,,St Patrick,,945,,False,,True,False,2025-10-24 16:10:46.794861,"The St. Patrick tartan is a vibrant and iconic fashion tartan with deep roots in American heritage, yet woven into the rich tapestry of Scottish tradition. Commissioned for the American St Patrick's Pipe Band, this distinctive design was not actually created by Lochcarron, but rather woven by them on numerous occasions. Originally identified as an unregistered design, its origins are now attributed to the USA, where it is believed to have originated. The St. Patrick tartan's story was unearthed in the Scottish Tartans Authority's Dalgety Collection and further verified through a Lochcarron sample. This tartan now holds significance not only for its association with American pipe bands but also as a testament to the dynamic exchange of ideas between Scotland and its North American counterparts, reflecting the enduring spirit of cultural collaboration and cross-pollination that has long defined Scottish heritage.",8801
